step,portfolio_value,price,position,balance,shares,reward,action
35305,95512.5464305518,198.4692,매도,6678.010367431987,447.59859999999907,-0.001,-1.5211834
35306,95512.54643055181,198.4692,매도,9813.069544471988,431.80239999999907,0.001,-1.5796295
35307,95512.54643055181,198.4692,매도,13366.204091311987,413.8996999999991,0.0,-1.7902708
35308,95512.54643055181,198.4692,매도,16276.596133951987,399.2354999999991,0.0,-1.4664291
35309,95512.5464305518,198.4692,매도,19100.912084551986,385.0049999999991,-0.001,-1.4230567
35310,95512.5464305518,198.4692,매도,21646.478043751988,372.17899999999906,0.0,-1.2826048
35311,95512.5464305518,198.4692,매도,23768.64965859199,361.48629999999906,0.0,-1.0692778
35312,95512.54643055181,198.4692,매도,26245.62466227199,349.0058999999991,0.001,-1.2480484
35313,95512.54643055181,198.4692,매도,28449.80375055199,337.89999999999907,0.0,-1.1105976
35314,95512.5464305518,198.4692,매도,30445.05431199199,327.84679999999906,-0.001,-1.0053245
35315,95512.5464305518,198.4692,매도,32345.77399347199,318.26989999999904,0.0,-0.9576908
35316,95512.5464305518,198.4692,매도,34564.28255799199,307.091799999999,0.0,-1.117812
35317,95512.5464305518,198.4692,매도,36099.69982995199,299.355499999999,0.0,-0.77363133
35318,95512.5464305518,198.4692,매도,37647.64050843199,291.556099999999,0.0,-0.7799491
35319,95512.5464305518,198.4692,매도,38667.75234951199,286.416199999999,0.0,-0.51399636
35320,95512.5464305518,198.4692,매도,39612.28711923199,281.657099999999,0.0,-0.47591224
35321,95512.5464305518,198.4692,매도,41003.29820127199,274.648399999999,0.0,-0.7008787
35322,95512.54643055178,198.4692,매도,42292.117492231984,268.154599999999,-0.001,-0.6493859
35323,95512.5464305518,198.4692,매도,43492.69737687198,262.105399999999,0.001,-0.60492194
35324,95512.54643055178,198.4692,매도,44201.39119623198,258.534599999999,-0.001,-0.3570861
35325,95512.54643055178,198.4692,매도,44546.648216551985,256.794999999999,0.0,-0.17396528
35326,95512.54643055178,198.4692,매도,45265.26549591198,253.174199999999,0.0,-0.36208567
35327,95512.54643055178,198.4692,매도,46036.596194791986,249.28779999999898,0.0,-0.3886467
35328,95512.5464305518,198.4692,매도,46874.17591263199,245.06759999999898,0.001,-0.42202696
35329,95512.54643055178,198.4692,매도,47191.32969423199,243.46959999999896,-0.001,-0.15980774
35330,95512.54643055178,198.4692,매도,47418.35861211199,242.32569999999896,0.0,-0.11439504
35331,95512.54643055178,198.4692,매도,48097.282051471986,238.90489999999897,0.0,-0.3420821
35332,95512.54643055178,198.4692,매도,48295.751251471986,237.90489999999897,0.0,-0.010231111
35333,95512.54643055178,198.4692,매도,48508.82778459199,236.83129999999898,0.0,-0.10736972
35334,95512.54643055178,198.4692,매도,48748.32056823199,235.62459999999896,0.0,-0.12067205
35335,95512.54643055178,198.4692,매도,48946.78976823199,234.62459999999896,0.0,-0.09847224
35336,95512.54643055178,198.4692,매도,49145.25896823199,233.62459999999896,0.0,-0.06770754
35337,95512.54643055178,198.4692,매수,48718.27233135199,235.77599999999896,0.0,0.21514785
35338,95512.54643055178,198.4692,매도,49033.38188019199,234.18829999999895,0.0,-0.15877771
35339,95512.54643055177,198.4692,매수,48828.87921651199,235.21869999999893,-0.001,0.103047505
35340,95512.54643055177,198.4692,매도,49917.97895151199,229.73119999999892,0.0,-0.54875845
35341,95512.54643055177,198.4692,매수,49489.08701031199,231.89219999999892,0.0,0.21610692
35342,95512.54643055177,198.4692,매수,49049.71589535199,234.10599999999891,0.0,0.22138107
35343,95512.54643055177,198.4692,매수,48851.24669535199,235.10599999999891,0.0,0.048252493
35344,95512.54643055177,198.4692,매도,49049.71589535199,234.10599999999891,0.0,-0.049683075
35345,95512.54643055177,198.4692,매도,49536.36237375199,231.65399999999892,0.0,-0.2452015
35346,95512.54643055177,198.4692,매수,49337.89317375199,232.65399999999892,0.0,0.09565615
35347,95512.54643055177,198.4692,매수,49139.42397375199,233.65399999999892,0.0,0.06127255
35348,95512.54643055177,198.4692,매도,49440.799453951986,232.13549999999893,0.0,-0.1518597
35349,95512.54643055177,198.4692,매도,49842.719430871985,230.11039999999892,0.0,-0.20251608
35350,95512.54643055177,198.4692,매도,50041.188630871984,229.11039999999892,0.0,-0.09417617
35351,95512.54643055177,198.4692,매도,50239.65783087198,228.11039999999892,0.0,-0.09640589
35352,95512.54643055177,198.4692,매도,50809.36366947198,225.23989999999893,0.0,-0.28705433
35353,95512.54643055177,198.4692,매도,51007.83286947198,224.23989999999893,0.0,-0.03811909
35354,95512.54643055177,198.4692,매도,51206.30206947198,223.23989999999893,0.0,-0.07318452
35355,95512.54643055177,198.4692,매수,50677.937365231985,225.90209999999894,0.0,0.26622406
35356,95512.54643055177,198.4692,매수,50363.32398939198,227.48729999999892,0.0,0.1585257
35357,95512.54643055177,198.4692,매도,51684.95023911198,220.82819999999893,0.0,-0.6659122
35358,95512.54643055177,198.4692,매도,51883.41943911198,219.82819999999893,0.0,-0.02700435
35359,95512.54643055177,198.4692,매수,50936.006865991985,224.60179999999892,0.0,0.47736302
35360,95512.54643055177,198.4692,매도,51134.476065991985,223.60179999999892,0.0,-0.034524437
35361,95512.54643055177,198.4692,매도,51332.945265991984,222.60179999999892,0.0,-0.00402949
35362,95512.54643055177,198.4692,매수,51134.476065991985,223.60179999999892,0.0,0.017707605
35363,95512.54643055177,198.4692,매수,50936.006865991985,224.60179999999892,0.0,0.078786
35364,95512.54643055177,198.4692,매수,50737.537665991986,225.60179999999892,0.0,0.090132825
35365,95512.54643055177,198.4692,매수,50292.98650491198,227.84169999999892,0.0,0.22399072
35366,95512.54643055177,198.4692,매도,51219.202567471984,223.17489999999893,0.0,-0.4666842
35367,95512.54643055177,198.4692,매도,51771.62173875199,220.39149999999893,0.0,-0.27834776
35368,95512.54643055177,198.4692,매수,51463.89524415199,221.94199999999893,0.0,0.15505321
35369,95512.54643055177,198.4692,매도,51727.74019863199,220.61259999999893,0.0,-0.13294734
35370,95512.54643055178,198.4692,매수,51443.81016111199,222.04319999999893,0.001,0.14306481
35371,95512.54643055178,198.4692,매수,51245.34096111199,223.04319999999893,0.0,0.09156461
35372,95512.54643055178,198.4692,매수,51046.871761111994,224.04319999999893,0.0,0.06367312
35373,95512.54643055178,198.4692,매도,51245.34096111199,223.04319999999893,0.0,-0.0006645471
35374,95512.54643055178,198.4692,매수,51006.06649359199,224.24879999999894,0.0,0.120562
35375,95512.54643055178,198.4692,매도,51354.69749031199,222.49219999999895,0.0,-0.1756691
35376,95512.54643055178,198.4692,매도,52018.59681123199,219.14709999999894,0.0,-0.3345159
35377,95512.54643055178,198.4692,매도,52625.21792103199,216.09059999999894,0.0,-0.30565122
35378,95512.54643055178,198.4692,매수,51677.15039955199,220.86749999999896,0.0,0.4776987
35379,95512.54643055178,198.4692,매수,51478.68119955199,221.86749999999896,0.0,0.01871406
35380,95512.54643055178,198.4692,매수,51146.60253411199,223.54069999999896,0.0,0.16732581
35381,95512.54643055178,198.4692,매수,50758.57540119199,225.49579999999895,0.0,0.19551967
35382,95512.54643055178,198.4692,매도,50957.04460119199,224.49579999999895,0.0,-0.0035103858
35383,95512.5464305518,198.4692,매도,51653.21501403199,220.98809999999895,0.001,-0.35077676
35384,95512.54643055178,198.4692,매도,51851.68421403199,219.98809999999895,-0.001,-0.092066824
35385,95512.54643055178,198.4692,매도,52050.15341403199,218.98809999999895,0.0,-0.03375792
35386,95512.5464305518,198.4692,매수,51426.880738351996,222.12849999999895,0.001,0.31404006
35387,95512.5464305518,198.4692,매수,51228.411538352,223.12849999999895,0.0,0.01307454
35388,95512.5464305518,198.4692,매수,51029.942338352,224.12849999999895,0.0,0.021275252
35389,95512.5464305518,198.4692,매도,51228.411538352,223.12849999999895,0.0,-0.096872985
35390,95512.5464305518,198.4692,매수,50891.172673712,224.82769999999894,0.0,0.1699264
35391,95512.5464305518,198.4692,매수,50692.703473712,225.82769999999894,0.0,0.07557133
35392,95512.54643055178,198.4692,매도,51142.176670951994,223.56299999999894,-0.001,-0.2264781
35393,95512.54643055178,198.4692,매수,50943.707470951995,224.56299999999894,0.0,0.039926935
35394,95512.54643055178,198.4692,매수,50745.238270951995,225.56299999999894,0.0,0.0457592
35395,95512.54643055178,198.4692,매도,50943.707470951995,224.56299999999894,0.0,-0.07917088
35396,95512.54643055178,198.4692,매수,50745.238270951995,225.56299999999894,0.0,0.061792806
35397,95512.54643055178,198.4692,매수,50336.649728911994,227.62169999999892,0.0,0.2058705
35398,95512.54643055178,198.4692,매수,50138.180528911995,228.62169999999892,0.0,0.009568773
35399,95512.54643055178,198.4692,매수,49837.440150152,230.13699999999892,0.0,0.15153529
35400,95512.54643055178,198.4692,매도,50597.914583792,226.3052999999989,0.0,-0.38317373
35401,95512.5464305518,198.4692,매수,50395.892785112,227.3231999999989,0.001,0.101791754
35402,95512.54643055178,198.4692,매도,50594.361985112,226.3231999999989,-0.001,-0.07880275
35403,95512.54643055178,198.4692,매도,50792.831185112,225.3231999999989,0.0,-0.011371661
35404,95512.5464305518,198.4692,매수,50338.197788672005,227.6138999999989,0.001,0.22907513
35405,95512.54643055178,198.4692,매수,50049.683112632,229.0675999999989,-0.001,0.14537293
35406,95512.54643055178,198.4692,매도,50848.402561112,225.04319999999888,0.0,-0.40244392
35407,95512.54643055178,198.4692,매수,50466.607361072005,226.96689999999887,0.0,0.19237582
35408,95512.54643055178,198.4692,매도,50665.076561072005,225.96689999999887,0.0,-0.0384239
35409,95512.54643055178,198.4692,매도,51342.332859152004,222.55449999999888,0.0,-0.3412479
35410,95512.54643055178,198.4692,매도,51540.802059152,221.55449999999888,0.0,-0.09451716
35411,95512.54643055178,198.4692,매도,51739.271259152,220.55449999999888,0.0,-0.014804784
35412,95512.54643055178,198.4692,매도,52610.094567992004,216.1667999999989,0.0,-0.43877846
35413,95512.54643055178,198.4692,매수,52411.625367992005,217.1667999999989,0.0,0.028809076
35414,95512.54643055178,198.4692,매수,52213.156167992005,218.1667999999989,0.0,0.016804848
35415,95512.54643055178,198.4692,매수,51188.102443832,223.3315999999989,0.0,0.5164814
35416,95512.54643055178,198.4692,매수,50828.416712672,225.1438999999989,0.0,0.18123487
35417,95512.54643055178,198.4692,매도,51330.801798632,222.6125999999989,0.0,-0.2531393
35418,95512.54643055178,198.4692,매수,51132.332598632,223.6125999999989,0.0,0.057102323
35419,95512.54643055177,198.4692,매수,50773.004112031995,225.4230999999989,-0.001,0.18105276
35420,95512.54643055178,198.4692,매도,51012.397661072,224.2168999999989,0.001,-0.12062687
35421,95512.54643055178,198.4692,매도,51210.866861072,223.2168999999989,0.0,-0.05602232
35422,95512.54643055178,198.4692,매도,51409.336061072,222.2168999999989,0.0,-0.08611569
35423,95512.54643055178,198.4692,매수,51210.866861072,223.2168999999989,0.0,0.020141065
35424,95512.54643055177,198.4692,매수,50963.871941672,224.4613999999989,-0.001,0.124457926
35425,95512.54643055177,198.4692,매수,50765.402741672,225.4613999999989,0.0,0.029740538
35426,95512.54643055178,198.4692,매수,50556.692530952,226.5129999999989,0.001,0.10516046
35427,95512.5464305518,198.4692,매수,49966.881762392004,229.4847999999989,0.001,0.2971848
35428,95512.5464305518,198.4692,매도,50446.165033472,227.0698999999989,0.0,-0.24149796
35429,95512.5464305518,198.4692,매도,51259.61089659201,222.9712999999989,0.0,-0.40986758
35430,95512.5464305518,198.4692,매수,51061.14169659201,223.9712999999989,0.0,0.030627178
35431,95512.5464305518,198.4692,매도,51262.449006152005,222.9569999999989,0.0,-0.101439595
35432,95512.5464305518,198.4692,매도,51460.918206152004,221.9569999999989,0.0,-0.068047315
35433,95512.5464305518,198.4692,매수,51220.13537271201,223.1701999999989,0.0,0.12132932
35434,95512.5464305518,198.4692,매수,50880.83242839201,224.8797999999989,0.0,0.17096207
35435,95512.5464305518,198.4692,매도,51079.30162839201,223.8797999999989,0.0,-0.013582673
35436,95512.5464305518,198.4692,매수,50528.15265999201,226.6567999999989,0.0,0.27770936
35437,95512.5464305518,198.4692,매수,50204.48908863201,228.2875999999989,0.0,0.16308177
35438,95512.5464305518,198.4692,매도,50522.00011479201,226.6877999999989,0.0,-0.15998343
35439,95512.5464305518,198.4692,매도,50807.55759975201,225.24899999999892,0.0,-0.14388129
35440,95512.5464305518,198.4692,매도,51006.02679975201,224.24899999999892,0.0,-0.053479504
35441,95512.5464305518,198.4692,매수,50807.55759975201,225.24899999999892,0.0,0.04251598
35442,95512.5464305518,198.4692,매도,51243.07841223201,223.0545999999989,0.0,-0.21944526
35443,95512.5464305518,198.4692,매도,51441.54761223201,222.0545999999989,0.0,-0.09138416
35444,95512.5464305518,198.4692,매수,50829.309824072014,225.13939999999891,0.0,0.30848286
35445,95512.5464305518,198.4692,매도,51027.77902407201,224.13939999999891,0.0,-0.021470178
35446,95512.5464305518,198.4692,매수,50820.49779159201,225.1837999999989,0.0,0.104444265
35447,95512.5464305518,198.4692,매도,51018.96699159201,224.1837999999989,0.0,-0.0131657235
35448,95512.5464305518,198.4692,매도,51404.67203487201,222.2403999999989,0.0,-0.1943408
35449,95512.5464305518,198.4692,매도,51891.59637015201,219.78699999999893,0.0,-0.24534294
35450,95512.5464305518,198.4692,매도,52090.06557015201,218.78699999999893,0.0,-0.061269145
35451,95512.5464305518,198.4692,매도,52891.00787367201,214.75139999999894,0.0,-0.40356958
35452,95512.5464305518,198.4692,매수,52399.00272687201,217.23039999999895,0.0,0.24790919
35453,95512.5464305518,198.4692,매도,52597.47192687201,216.23039999999895,0.0,-0.04038177
35454,95512.5464305518,198.4692,매도,52894.32230931201,214.73469999999895,0.0,-0.1495771
35455,95512.5464305518,198.4692,매수,52678.64582967201,215.82139999999896,0.0,0.108674765
35456,95512.5464305518,198.4692,매수,52212.99739263201,218.16759999999897,0.0,0.23462829
35457,95512.5464305518,198.4692,매수,51989.42183883201,219.29409999999896,0.0,0.112654135
35458,95512.5464305518,198.4692,매도,52258.96285935201,217.93599999999896,0.0,-0.13581035
35459,95512.5464305518,198.4692,매수,51860.37716499201,219.94429999999895,0.0,0.20083106
35460,95512.5464305518,198.4692,매수,51429.67915407201,222.11439999999894,0.0,0.21701431
35461,95512.5464305518,198.4692,매수,50863.48622031201,224.96719999999894,0.0,0.28528696
35462,95512.5464305518,198.4692,매수,50665.01702031201,225.96719999999894,0.0,0.019413766
35463,95512.5464305518,198.4692,매도,50893.65353871201,224.81519999999895,0.0,-0.11520049
35464,95512.5464305518,198.4692,매도,51092.12273871201,223.81519999999895,0.0,-0.09546913
35465,95512.5464305518,198.4692,매도,51290.59193871201,222.81519999999895,0.0,-0.035480123
35466,95512.5464305518,198.4692,매수,50947.79593647201,224.54239999999896,0.0,0.17272198
35467,95512.5464305518,198.4692,매도,51146.26513647201,223.54239999999896,0.0,-0.09803519
35468,95512.5464305518,198.4692,매수,50947.79593647201,224.54239999999896,0.0,0.045772128
35469,95512.5464305518,198.4692,매수,50720.80671243201,225.68609999999896,0.0,0.11437537
35470,95512.5464305518,198.4692,매도,50919.27591243201,224.68609999999896,0.0,-0.09820677
35471,95512.5464305518,198.4692,매도,51117.74511243201,223.68609999999896,0.0,-0.031249609
